<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.11	01:30:00	3375.205	3379.962	3371.126	3377.554	5082	0	160
2025.08.11	02:00:00	3377.486	3378.842	3369.668	3377.315	5420	0	160
2025.08.11	02:30:00	3377.307	3379.951	3373.989	3377.287	4328	0	160
2025.08.11	03:00:00	3377.171	3379.699	3376.044	3378.423	3145	0	160
2025.08.11	03:30:00	3378.384	3380.212	3374.057	3378.257	3320	0	160
2025.08.11	04:00:00	3378.253	3379.771	3376.124	3377.727	3204	0	160
2025.08.11	04:30:00	3377.737	3378.767	3375.553	3375.891	2529	0	160
2025.08.11	05:00:00	3375.853	3380.065	3373.968	3377.222	3832	0	160
2025.08.11	05:30:00	3377.192	3378.864	3375.054	3377.088	3287	0	160
2025.08.11	06:00:00	3377.181	3377.241	3366.360	3366.561	5461	0	160
2025.08.11	06:30:00	3366.537	3369.272	3363.729	3365.869	6033	0	160
2025.08.11	07:00:00	3365.828	3366.390	3359.466	3365.408	6194	0	160
2025.08.11	07:30:00	3365.405	3365.761	3357.097	3360.069	8665	0	160
2025.08.11	08:00:00	3360.112	3365.825	3358.836	3364.872	5905	0	160
2025.08.11	08:30:00	3364.894	3365.591	3361.405	3361.900	4332	0	160
2025.08.11	09:00:00	3361.871	3363.643	3354.311	3363.491	4511	0	160
2025.08.11	09:30:00	3363.528	3363.627	3352.926	3353.277	5006	0	160
2025.08.11	10:00:00	3353.362	3363.797	3353.119	3361.012	4445	0	160
2025.08.11	10:30:00	3361.019	3363.556	3358.243	3358.456	3633	0	160
2025.08.11	11:00:00	3358.428	3358.913	3350.077	3352.129	5543	0	160
2025.08.11	11:30:00	3352.093	3355.342	3349.852	3355.230	5676	0	160
2025.08.11	12:00:00	3355.226	3356.951	3347.296	3349.139	5970	0	160
2025.08.11	12:30:00	3349.089	3357.550	3344.347	3356.821	8199	0	160
2025.08.11	13:00:00	3356.781	3358.838	3348.301	3350.452	6571	0	160
2025.08.11	13:30:00	3350.473	3362.902	3349.550	3358.665	7580	0	160
2025.08.11	14:00:00	3358.620	3359.406	3351.773	3352.029	6496	0	160
2025.08.11	14:30:00	3351.986	3352.653	3341.409	3346.359	6717	0	160
2025.08.11	15:00:00	3346.386	3350.248	3344.829	3349.866	4161	0	160
2025.08.11	15:30:00	3349.887	3352.215	3347.619	3349.405	4069	0	160
2025.08.11	16:00:00	3349.502	3350.334	3345.369	3346.494	3637	0	160
2025.08.11	16:30:00	3346.496	3347.143	3342.510	3344.174	3143	0	160
2025.08.11	17:00:00	3344.207	3345.670	3342.007	3345.245	3182	0	160
2025.08.11	17:30:00	3345.285	3358.829	3341.273	3357.628	11070	0	160
2025.08.11	18:00:00	3357.623	3358.694	3352.266	3355.192	4039	0	160
2025.08.11	18:30:00	3355.233	3356.951	3353.963	3356.162	2783	0	160
2025.08.11	19:00:00	3356.140	3356.801	3351.689	3352.934	2434	0	160
2025.08.11	19:30:00	3352.957	3354.424	3350.494	3351.696	2846	0	160
2025.08.11	20:00:00	3351.662	3351.780	3349.555	3349.694	2164	0	160
2025.08.11	20:30:00	3349.734	3349.934	3342.175	3342.941	3505	0	160
2025.08.11	22:00:00	3343.475	3346.691	3342.497	3344.680	2332	0	160
2025.08.11	22:30:00	3344.718	3347.175	3342.862	3347.030	2031	0	160
2025.08.11	23:00:00	3347.012	3349.523	3346.174	3346.867	2185	0	160
2025.08.11	23:30:00	3346.844	3349.557	3346.516	3349.027	1897	0	160
2025.08.12	00:00:00	3349.010	3353.273	3347.474	3350.671	3418	0	160
2025.08.12	00:30:00	3350.696	3355.697	3350.334	3354.482	3048	0	160
2025.08.12	01:00:00	3354.453	3357.462	3349.825	3351.141	4168	0	160
2025.08.12	01:30:00	3351.115	3352.554	3346.211	3349.739	4915	0	160
2025.08.12	02:00:00	3349.847	3353.054	3349.650	3352.586	2837	0	160
2025.08.12	02:30:00	3352.561	3354.308	3350.062	3352.948	2974	0	160
2025.08.12	03:00:00	3352.989	3355.419	3351.063	3351.246	2684	0	160
2025.08.12	03:30:00	3351.282	3351.693	3347.989	3349.390	2604	0	160
2025.08.12	04:00:00	3349.437	3353.039	3348.626	3352.049	2315	0	160
2025.08.12	04:30:00	3352.060	3355.723	3349.697	3354.382	3112	0	160
2025.08.12	05:00:00	3354.420	3354.924	3353.005	3353.185	2557	0	160
2025.08.12	05:30:00	3353.228	3355.770	3350.494	3354.510	3172	0	160
2025.08.12	06:00:00	3354.626	3354.967	3342.274	3344.885	6170	0	160
2025.08.12	06:30:00	3344.885	3348.991	3342.280	3345.388	4415	0	160
2025.08.12	07:00:00	3345.414	3349.162	3343.799	3349.102	3644	0	160
2025.08.12	07:30:00	3349.133	3358.176	3348.296	3355.539	5208	0	160
2025.08.12	08:00:00	3355.512	3355.863	3348.581	3349.716	3722	0	160
2025.08.12	08:30:00	3349.648	3350.923	3345.526	3347.973	3271	0	160
2025.08.12	09:00:00	3347.961	3351.824	3346.823	3348.398	2704	0	160
2025.08.12	09:30:00	3348.380	3349.175	3344.460	3345.602	2706	0	160
2025.08.12	10:00:00	3345.547	3350.546	3344.008	3349.450	3641	0	160
2025.08.12	10:30:00	3349.411	3350.194	3343.930	3344.682	3526	0	160
2025.08.12	11:00:00	3344.772	3345.204	3339.377	3343.078	3817	0	160
2025.08.12	11:30:00	3343.010	3348.278	3336.068	3347.469	4667	0	160
2025.08.12	12:00:00	3347.464	3348.379	3338.531	3339.805	5302	0	160
2025.08.12	12:30:00	3339.912	3358.031	3339.883	3349.849	17094	0	160
2025.08.12	13:00:00	3349.810	3354.230	3342.586	3347.559	10091	0	160
2025.08.12	13:30:00	3347.605	3357.071	3340.026	3345.633	19338	0	160
2025.08.12	14:00:00	3345.658	3346.626	3331.080	3334.969	12351	0	160
2025.08.12	14:30:00	3334.941	3338.891	3332.342	3337.417	6929	0	160
2025.08.12	15:00:00	3337.384	3359.211	3336.856	3354.796	7691	0	160
2025.08.12	15:30:00	3354.832	3358.278	3348.912	3349.813	8495	0	160
2025.08.12	16:00:00	3349.887	3350.659	3345.830	3348.947	4470	0	160
2025.08.12	16:30:00	3348.945	3351.264	3347.159	3349.448	3795	0	160
2025.08.12	17:00:00	3349.412	3350.609	3347.333	3348.150	3846	0	160
2025.08.12	17:30:00	3348.109	3349.841	3346.358	3349.032	2742	0	160
2025.08.12	18:00:00	3349.028	3350.860	3347.949	3348.975	2528	0	160
2025.08.12	18:30:00	3348.975	3349.691	3347.514	3349.024	2134	0	160
2025.08.12	19:00:00	3348.983	3349.331	3345.516	3348.211	2405	0	160
2025.08.12	19:30:00	3348.148	3349.254	3346.755	3347.563	2505	0	160
2025.08.12	20:00:00	3347.549	3348.367	3346.012	3347.992	1895	0	160
2025.08.12	20:30:00	3347.995	3350.030	3347.308	3348.056	1653	0	160
2025.08.12	22:00:00	3350.832	3353.762	3349.128	3351.811	1889	0	160
2025.08.12	22:30:00	3351.852	3352.201	3349.807	3350.460	1548	0	160
2025.08.12	23:00:00	3350.470	3352.040	3350.041	3351.382	1495	0	160
2025.08.12	23:30:00	3351.382	3352.087	3349.654	3350.570	1685	0	160
2025.08.13	00:00:00	3350.580	3350.783	3343.704	3346.638	3256	0	160
2025.08.13	00:30:00	3346.639	3346.964	3342.678	3343.625	2791	0	160
2025.08.13	01:00:00	3343.649	3349.202	3342.787	3345.787	4281	0	160
2025.08.13	01:30:00	3345.736	3352.040	3345.360	3350.837	3914	0	160
2025.08.13	02:00:00	3350.797	3352.021	3346.641	3351.880	3606	0	160
2025.08.13	02:30:00	3351.915	3354.457	3349.558	3351.827	3037	0	160
2025.08.13	03:00:00	3351.812	3352.980	3348.588	3351.401	3131	0	160
2025.08.13	03:30:00	3351.423	3351.546	3349.206	3349.593	2102	0	160
2025.08.13	04:00:00	3349.615	3352.333	3348.147	3350.694	2209	0	160
2025.08.13	04:30:00	3350.690	3351.891	3349.329	3351.818	1574	0	160
2025.08.13	05:00:00	3351.808	3352.131	3348.516	3350.925	2206	0	160
2025.08.13	05:30:00	3350.925	3351.232	3345.688	3349.218	3509	0	160
2025.08.13	06:00:00	3349.248	3356.588	3348.878	3355.031	3827	0	160
2025.08.13	06:30:00	3354.995	3357.512	3353.699	3357.071	3376	0	160
2025.08.13	07:00:00	3357.105	3360.877	3353.895	3359.231	3908	0	160
2025.08.13	07:30:00	3359.185	3361.004	3354.468	3354.723	3625	0	160
2025.08.13	08:00:00	3354.688	3355.832	3352.848	3353.914	4255	0	160
2025.08.13	08:30:00	3353.885	3363.487	3353.628	3360.168	3859	0	160
2025.08.13	09:00:00	3360.258	3363.392	3358.612	3362.133	2584	0	160
2025.08.13	09:30:00	3362.157	3366.727	3361.756	3364.593	3475	0	160
2025.08.13	10:00:00	3364.631	3366.186	3363.037	3364.064	2588	0	160
2025.08.13	10:30:00	3364.028	3367.024	3363.770	3366.070	2617	0	160
2025.08.13	11:00:00	3366.043	3367.121	3359.388	3360.188	3658	0	160
2025.08.13	11:30:00	3360.224	3362.444	3358.796	3362.304	3687	0	160
2025.08.13	12:00:00	3362.314	3363.743	3356.345	3358.724	4624	0	160
2025.08.13	12:30:00	3358.684	3360.970	3355.470	3358.171	4777	0	160
2025.08.13	13:00:00	3358.118	3358.349	3354.128	3357.178	4697	0	160
2025.08.13	13:30:00	3357.154	3365.979	3356.390	3365.024	6337	0	160
2025.08.13	14:00:00	3365.029	3370.735	3363.113	3365.073	6605	0	160
2025.08.13	14:30:00	3365.069	3366.785	3361.005	3363.124	4164	0	160
2025.08.13	15:00:00	3363.158	3363.798	3355.605	3355.897	4698	0	160
2025.08.13	15:30:00	3355.873	3357.747	3354.348	3357.746	3496	0	160
2025.08.13	16:00:00	3357.778	3360.413	3357.112	3359.595	2602	0	160
2025.08.13	16:30:00	3359.660	3360.920	3357.017	3357.930	2147	0	160
2025.08.13	17:00:00	3357.928	3359.362	3356.893	3357.630	2202	0	160
2025.08.13	17:30:00	3357.662	3357.914	3352.658	3353.657	2422	0	160
2025.08.13	18:00:00	3353.694	3354.406	3349.900	3351.039	2441	0	160
2025.08.13	18:30:00	3351.041	3354.442	3350.940	3353.732	2033	0	160
2025.08.13	19:00:00	3353.685	3356.864	3352.561	3355.588	1742	0	160
2025.08.13	19:30:00	3355.543	3358.744	3354.634	3357.812	2074	0	160
2025.08.13	20:00:00	3357.856	3358.240	3356.383	3357.063	1460	0	160
2025.08.13	20:30:00	3357.080	3357.080	3355.633	3355.915	1167	0	160
2025.08.13	22:00:00	3358.373	3358.373	3356.772	3357.048	1261	0	160
2025.08.13	22:30:00	3357.118	3358.395	3356.615	3357.532	1393	0	160
2025.08.13	23:00:00	3357.589	3361.419	3357.520	3360.938	1970	0	160
2025.08.13	23:30:00	3360.937	3363.445	3360.732	3362.702	2161	0	160
2025.08.14	00:00:00	3362.723	3373.208	3362.723	3372.948	4037	0	160
2025.08.14	00:30:00	3372.895	3374.845	3369.189	3369.621	3928	0	160
2025.08.14	01:00:00	3369.580	3370.911	3365.381	3366.050	4777	0	160
2025.08.14	01:30:00	3366.167	3370.565	3365.138	3367.421	3825	0	160
2025.08.14	02:00:00	3367.440	3369.273	3365.223	3365.368	3360	0	160
2025.08.14	02:30:00	3365.373	3368.443	3362.774	3362.862	3012	0	160
2025.08.14	03:00:00	3362.822	3364.163	3357.021	3357.419	4276	0	160
2025.08.14	03:30:00	3357.444	3360.464	3355.380	3360.464	3376	0	160
2025.08.14	04:00:00	3360.496	3361.194	3359.255	3360.984	2343	0	160
2025.08.14	04:30:00	3360.999	3361.826	3358.563	3360.478	2369	0	160
2025.08.14	05:00:00	3360.449	3361.801	3358.633	3359.213	2519	0	160
2025.08.14	05:30:00	3359.180	3359.816	3356.146	3358.838	3434	0	160
2025.08.14	06:00:00	3358.814	3361.235	3355.939	3358.911	4221	0	160
2025.08.14	06:30:00	3358.870	3362.385	3357.318	3362.071	3412	0	160
2025.08.14	07:00:00	3362.112	3366.483	3361.472	3362.671	4917	0	160
2025.08.14	07:30:00	3362.634	3362.634	3343.591	3345.984	7029	0	160
2025.08.14	08:00:00	3345.958	3349.826	3341.447	3349.780	7202	0	160
2025.08.14	08:30:00	3349.752	3350.318	3344.356	3346.108	4683	0	160
2025.08.14	09:00:00	3346.199	3359.136	3345.069	3356.206	5145	0	160
2025.08.14	09:30:00	3356.189	3358.206	3353.884	3356.549	3594	0	160
2025.08.14	10:00:00	3356.587	3358.857	3355.307	3357.463	3070	0	160
2025.08.14	10:30:00	3357.450	3359.080	3352.129	3354.963	2952	0	160
2025.08.14	11:00:00	3354.999	3357.133	3352.456	3355.182	3416	0	160
2025.08.14	11:30:00	3355.182	3356.910	3353.230	3355.400	2581	0	160
2025.08.14	12:00:00	3355.431	3358.393	3352.753	3353.197	3846	0	160
2025.08.14	12:30:00	3353.126	3356.481	3342.001	3350.634	12409	0	160
2025.08.14	13:00:00	3350.532	3356.063	3344.859	3345.425	9327	0	160
2025.08.14	13:30:00	3345.378	3349.288	3343.675	3344.127	9889	0	160
2025.08.14	14:00:00	3344.089	3346.043	3334.248	3344.755	11055	0	160
2025.08.14	14:30:00	3344.780	3346.699	3339.144	3340.613	6115	0	160
2025.08.14	15:00:00	3340.659	3341.812	3335.352	3339.457	5509	0	160
2025.08.14	15:30:00	3339.509	3342.854	3337.964	3341.757	3972	0	160
2025.08.14	16:00:00	3341.723	3342.118	3329.838	3332.175	6393	0	160
2025.08.14	16:30:00	3332.150	3335.336	3330.716	3334.385	3873	0	160
2025.08.14	17:00:00	3334.346	3338.467	3331.825	3336.968	3593	0	160
2025.08.14	17:30:00	3337.024	3338.321	3335.509	3337.824	2521	0	160
2025.08.14	18:00:00	3337.877	3338.340	3336.018	3337.049	2386	0	160
2025.08.14	18:30:00	3337.075	3339.397	3336.738	3338.320	2068	0	160
2025.08.14	19:00:00	3338.310	3341.066	3337.895	3340.489	1941	0	160
2025.08.14	19:30:00	3340.489	3341.028	3337.934	3337.965	2086	0	160
2025.08.14	20:00:00	3338.019	3338.549	3334.491	3335.529	1747	0	160
2025.08.14	20:30:00	3335.535	3335.964	3334.709	3335.312	1434	0	160
2025.08.14	22:00:00	3337.796	3337.796	3332.551	3334.030	1795	0	160
2025.08.14	22:30:00	3334.039	3334.883	3332.415	3333.369	2184	0	160
2025.08.14	23:00:00	3333.385	3334.616	3332.184	3334.574	1624	0	160
2025.08.14	23:30:00	3334.501	3336.596	3333.957	3335.551	1765	0	160
2025.08.15	00:00:00	3335.580	3336.157	3332.372	3335.902	2944	0	160
2025.08.15	00:30:00	3335.925	3338.792	3334.657	3337.008	2677	0	160
2025.08.15	01:00:00	3337.121	3337.620	3333.324	3336.578	3704	0	160
2025.08.15	01:30:00	3336.545	3340.238	3335.271	3339.608	3635	0	160
2025.08.15	02:00:00	3339.625	3340.065	3336.721	3337.993	2585	0	160
2025.08.15	02:30:00	3338.017	3340.835	3337.406	3340.456	2655	0	160
2025.08.15	03:00:00	3340.486	3341.135	3340.089	3340.786	2006	0	160
2025.08.15	03:30:00	3340.793	3344.890	3340.793	3343.450	2493	0	160
2025.08.15	04:00:00	3343.412	3346.321	3343.270	3345.732	2377	0	160
2025.08.15	04:30:00	3345.691	3346.621	3343.406	3345.449	2239	0	160
2025.08.15	05:00:00	3345.450	3348.747	3343.048	3343.441	2765	0	160
2025.08.15	05:30:00	3343.394	3347.398	3341.965	3343.893	2946	0	160
2025.08.15	06:00:00	3343.857	3344.476	3340.935	3341.535	3466	0	160
2025.08.15	06:30:00	3341.488	3343.997	3340.175	3340.430	2655	0	160
2025.08.15	07:00:00	3340.399	3345.881	3340.093	3344.716	3280	0	160
2025.08.15	07:30:00	3344.661	3346.535	3340.301	3346.147	3524	0	160
2025.08.15	08:00:00	3346.107	3348.268	3338.880	3339.520	3885	0	160
2025.08.15	08:30:00	3339.478	3342.828	3338.302	3341.266	3463	0	160
2025.08.15	09:00:00	3341.156	3344.945	3338.402	3344.262	3759	0	160
2025.08.15	09:30:00	3344.218	3344.787	3340.620	3342.650	3177	0	160
2025.08.15	10:00:00	3342.682	3342.718	3337.417	3338.226	3348	0	160
2025.08.15	10:30:00	3338.178	3340.500	3336.243	3337.687	3080	0	160
2025.08.15	11:00:00	3337.725	3340.654	3337.069	3340.016	3095	0	160
2025.08.15	11:30:00	3340.010	3344.144	3339.749	3342.359	3345	0	160
2025.08.15	12:00:00	3342.362	3342.918	3337.075	3337.537	4587	0	160
2025.08.15	12:30:00	3337.638	3343.939	3333.621	3342.642	7460	0	160
2025.08.15	13:00:00	3342.680	3345.994	3336.363	3338.464	6393	0	160
2025.08.15	13:30:00	3338.408	3340.293	3332.856	3335.409	7542	0	160
2025.08.15	14:00:00	3335.441	3342.657	3335.121	3338.442	5647	0	160
2025.08.15	14:30:00	3338.485	3343.654	3338.384	3341.806	4110	0	160
2025.08.15	15:00:00	3341.801	3344.641	3341.801	3343.279	3638	0	160
2025.08.15	15:30:00	3343.282	3345.133	3341.323	3342.323	3163	0	160
2025.08.15	16:00:00	3342.356	3342.529	3337.099	3338.611	2818	0	160
2025.08.15	16:30:00	3338.620	3339.462	3335.772	3338.163	2773	0	160
2025.08.15	17:00:00	3338.202	3338.946	3335.104	3336.429	2638	0	160
2025.08.15	17:30:00	3336.474	3337.352	3335.515	3336.062	2101	0	160
2025.08.15	18:00:00	3336.066	3338.222	3334.687	3337.136	2249	0	160
2025.08.15	18:30:00	3337.178	3337.652	3335.602	3336.051	1813	0	160
2025.08.15	19:00:00	3336.028	3337.404	3334.387	3337.219	2065	0	160
2025.08.15	19:30:00	3337.244	3339.596	3336.571	3339.143	2379	0	160
2025.08.15	20:00:00	3339.146	3339.435	3336.358	3336.952	1709	0	160
2025.08.15	20:30:00	3336.900	3337.411	3335.141	3335.213	1614	0	160
2025.08.17	22:00:00	3334.569	3335.381	3332.974	3335.063	2070	0	160
2025.08.17	22:30:00	3335.003	3335.203	3333.986	3334.405	1296	0	160
2025.08.17	23:00:00	3334.369	3334.469	3323.503	3329.064	4082	0	160
2025.08.17	23:30:00	3329.068	3329.684	3325.817	3327.094	2584	0	160
2025.08.18	00:00:00	3327.080	3342.136	3326.727	3340.130	5356	0	160
2025.08.18	00:30:00	3340.171	3342.861	3338.753	3340.615	3632	0	160
2025.08.18	01:00:00	3340.509	3344.189	3339.758	3340.418	4802	0	160
2025.08.18	01:30:00	3340.424	3347.470	3339.550	3346.874	3852	0	160
2025.08.18	02:00:00	3346.864	3347.543	3342.403	3342.788	2719	0	160
2025.08.18	02:30:00	3342.824	3344.685	3342.618	3343.351	2438	0	160
2025.08.18	03:00:00	3343.315	3346.967	3343.252	3346.705	2493	0	160
2025.08.18	03:30:00	3346.697	3351.841	3346.419	3347.156	3185	0	160
2025.08.18	04:00:00	3347.040	3352.718	3346.754	3352.482	2482	0	160
2025.08.18	04:30:00	3352.393	3358.219	3352.387	3357.455	2826	0	160
2025.08.18	05:00:00	3357.492	3358.418	3351.247	3351.247	3003	0	160
2025.08.18	05:30:00	3351.223	3351.558	3346.612	3349.611	4527	0	160
2025.08.18	06:00:00	3349.579	3351.113	3346.003	3349.484	3516	0	160
2025.08.18	06:30:00	3349.460	3350.786	3347.780	3349.516	2812	0	160
2025.08.18	07:00:00	3349.538	3355.648	3348.138	3352.275	3558	0	160
2025.08.18	07:30:00	3352.310	3352.696	3347.144	3349.022	3431	0	160
2025.08.18	08:00:00	3348.988	3349.960	3344.569	3347.815	3393	0	160
2025.08.18	08:30:00	3347.779	3349.861	3346.686	3348.651	2527	0	160
2025.08.18	09:00:00	3348.665	3351.024	3348.054	3348.650	2464	0	160
2025.08.18	09:30:00	3348.582	3351.734	3347.521	3348.152	3009	0	160
2025.08.18	10:00:00	3348.124	3351.412	3347.912	3348.691	2568	0	160
2025.08.18	10:30:00	3348.687	3350.089	3346.507	3346.627	2496	0	160
2025.08.18	11:00:00	3346.629	3348.766	3346.525	3348.572	2060	0	160
2025.08.18	11:30:00	3348.609	3348.609	3344.475	3345.456	2146	0	160
2025.08.18	12:00:00	3345.500	3347.974	3345.068	3346.386	2980	0	160
2025.08.18	12:30:00	3346.436	3348.839	3343.117	3344.723	3908	0	160
2025.08.18	13:00:00	3344.798	3345.006	3340.326	3343.028	4962	0	160
2025.08.18	13:30:00	3343.030	3343.939	3335.680	3336.874	4861	0	160
2025.08.18	14:00:00	3336.899	3338.332	3332.410	3335.907	4945	0	160
2025.08.18	14:30:00	3335.863	3338.685	3332.928	3334.362	4053	0	160
2025.08.18	15:00:00	3334.397	3335.951	3332.199	3334.613	3436	0	160
2025.08.18	15:30:00	3334.635	3336.827	3333.209	3335.669	2678	0	160
2025.08.18	16:00:00	3335.702	3335.884	3331.858	3332.470	2889	0	160
2025.08.18	16:30:00	3332.468	3334.600	3331.717	3334.356	2342	0	160
2025.08.18	17:00:00	3334.281	3334.354	3331.685	3332.637	2661	0	160
2025.08.18	17:30:00	3332.657	3334.827	3332.361	3333.713	1962	0	160
2025.08.18	18:00:00	3333.679	3333.799	3332.034	3332.967	1668	0	160
2025.08.18	18:30:00	3332.952	3333.371	3331.436	3331.923	1621	0	160
2025.08.18	19:00:00	3331.967	3332.356	3330.179	3331.858	1901	0	160
2025.08.18	19:30:00	3331.800	3334.399	3331.286	3333.623	1852	0	160
2025.08.18	20:00:00	3333.667	3334.266	3333.194	3333.341	1048	0	160
2025.08.18	20:30:00	3333.346	3334.020	3332.650	3332.676	1058	0	160
2025.08.18	22:00:00	3333.777	3334.652	3332.858	3333.874	1585	0	160
2025.08.18	22:30:00	3333.865	3334.503	3332.977	3334.408	1060	0	160
2025.08.18	23:00:00	3334.409	3334.723	3331.691	3332.300	1338	0	160
2025.08.18	23:30:00	3332.299	3333.252	3330.534	3330.978	1830	0	160
2025.08.19	00:00:00	3330.990	3339.181	3326.070	3337.278	5530	0	160
2025.08.19	00:30:00	3337.318	3338.512	3332.724	3335.114	3298	0	160
2025.08.19	01:00:00	3335.197	3335.670	3330.107	3332.440	5424	0	160
2025.08.19	01:30:00	3332.516	3335.641	3330.999	3333.011	4132	0	160
2025.08.19	02:00:00	3333.000	3334.739	3329.533	3333.620	3262	0	160
2025.08.19	02:30:00	3333.621	3338.076	3332.334	3338.060	2697	0	160
2025.08.19	03:00:00	3338.074	3341.663	3337.439	3341.010	3391	0	160
2025.08.19	03:30:00	3341.006	3341.624	3337.138	3337.787	2351	0	160
2025.08.19	04:00:00	3337.745	3338.169	3335.703	3336.374	1974	0	160
2025.08.19	04:30:00	3336.401	3338.217	3334.400	3337.654	2364	0	160
2025.08.19	05:00:00	3337.647	3340.615	3336.402	3339.839	2461	0	160
2025.08.19	05:30:00	3339.921	3340.660	3335.683	3336.165	2804	0	160
2025.08.19	06:00:00	3336.189	3338.822	3335.095	3336.495	3014	0	160
2025.08.19	06:30:00	3336.440	3337.418	3334.479	3335.951	2457	0	160
2025.08.19	07:00:00	3336.077	3341.845	3334.994	3339.749	3646	0	160
2025.08.19	07:30:00	3339.807	3340.935	3337.593	3340.714	2925	0	160
2025.08.19	08:00:00	3340.777	3340.961	3336.427	3338.607	2645	0	160
2025.08.19	08:30:00	3338.613	3339.499	3337.082	3338.000	2195	0	160
2025.08.19	09:00:00	3338.019	3339.447	3336.886	3337.856	2175	0	160
2025.08.19	09:30:00	3337.819	3339.691	3336.921	3339.286	2249	0	160
2025.08.19	10:00:00	3339.264	3345.300	3339.219	3343.802	2819	0	160
2025.08.19	10:30:00	3343.761	3344.058	3341.718	3343.506	2141	0	160
2025.08.19	11:00:00	3343.543	3344.811	3341.013	3341.703	2274	0	160
2025.08.19	11:30:00	3341.735	3342.230	3339.273	3339.767	2611	0	160
2025.08.19	12:00:00	3339.768	3340.544	3336.027	3338.194	3532	0	160
2025.08.19	12:30:00	3338.141	3338.141	3334.292	3334.794	3729	0	160
2025.08.19	13:00:00	3334.767	3335.511	3325.685	3331.773	6488	0	160
2025.08.19	13:30:00	3331.743	3339.363	3331.553	3334.004	6264	0	160
2025.08.19	14:00:00	3334.028	3336.975	3332.187	3335.531	4743	0	160
2025.08.19	14:30:00	3335.575	3336.632	3320.884	3325.334	8107	0	160
2025.08.19	15:00:00	3325.361	3326.733	3321.589	3324.135	5259	0	160
2025.08.19	15:30:00	3324.128	3326.178	3321.631	3322.669	3267	0	160
2025.08.19	16:00:00	3322.711	3324.435	3318.670	3319.465	3273	0	160
2025.08.19	16:30:00	3319.502	3320.757	3317.018	3317.493	3118	0	160
2025.08.19	17:00:00	3317.488	3319.018	3314.853	3315.552	3670	0	160
2025.08.19	17:30:00	3315.566	3320.035	3315.505	3317.548	2857	0	160
2025.08.19	18:00:00	3317.505	3319.126	3316.780	3318.946	2104	0	160
2025.08.19	18:30:00	3318.979	3320.197	3318.045	3318.522	1919	0	160
2025.08.19	19:00:00	3318.519	3318.895	3316.560	3317.021	2291	0	160
2025.08.19	19:30:00	3317.020	3317.390	3315.491	3315.965	2278	0	160
2025.08.19	20:00:00	3315.923	3316.917	3314.886	3316.649	1669	0	160
2025.08.19	20:30:00	3316.651	3317.474	3315.079	3315.311	1500	0	160
2025.08.19	22:00:00	3316.809	3317.637	3315.463	3317.153	1249	0	160
2025.08.19	22:30:00	3317.077	3317.399	3315.681	3316.852	1293	0	160
2025.08.19	23:00:00	3316.870	3316.894	3314.936	3315.528	1725	0	160
2025.08.19	23:30:00	3315.449	3316.730	3312.771	3314.231	2107	0	160
2025.08.20	00:00:00	3314.241	3316.102	3313.203	3313.750	2713	0	160
2025.08.20	00:30:00	3313.752	3317.026	3312.800	3316.019	2757	0	160
2025.08.20	01:00:00	3315.987	3316.817	3311.514	3312.079	4276	0	160
2025.08.20	01:30:00	3312.038	3317.769	3311.476	3315.310	3888	0	160
2025.08.20	02:00:00	3315.273	3317.103	3313.131	3314.679	3273	0	160
